id,sex,employment,married,income,digital2
48378,F,unemployed,1,0,.81455755
48379,F,employed,1,10227,.089664347
48380,M,retired,1,32838,.045949489
48381,M,employed,1,5402,.32463503
48382,M,employed,1,8968,.33492523
48383,M,employed,1,16107,0
48384,M,student,0,0,.81641334
48385,M,unemployed,1,16462,.41301495
48386,F,retired,1,3428,0
48387,F,employed,1,14104,.79991853
48388,M,employed,0,29151,.21148895
48389,F,employed,0,8015,.27989295
48390,M,student,0,7946,.35953057
48391,F,unemployed,0,13132,.8909862
48392,F,employed,0,55927,0
48393,M,employed,1,13319,.52828473
48394,M,employed,0,5799,.076182462
48395,F,unemployed,0,0,0
48396,M,student,0,12240,.25176096
48397,M,employed,1,50977,.14677992
48398,M,employed,0,55846,.020221911
48399,M,student,0,0,.90272677
48400,F,retired,1,3002,.12299714
48401,F,unemployed,1,0,.67662126
48402,F,employed,1,6175,.50813001
48403,F,employed,1,8676,.58705324
48404,M,employed,1,5615,.66188151
48405,F,unemployed,1,9447,.70017356
48406,M,unemployed,1,19592,.76965737
48407,M,employed,1,13288,0
48408,F,employed,1,17896,.030382805
48409,M,employed,1,5961,.84768683
48410,M,employed,1,9086,.51508409
48411,F,unemployed,1,0,.53618133
48412,M,retired,1,10774,0
48413,F,employed,1,6651,.81491846
48414,F,employed,1,16181,.65116668
48415,M,employed,0,7876,.22439362
48416,F,employed,1,12678,.30070427
48417,M,student,0,0,.91239631
48418,M,employed,0,7280,.18961583
48419,M,retired,1,20159,.33218127
48420,F,student,0,3400,.5399068
48421,M,employed,0,9086,.46897
48422,M,student,0,0,.93223453
48423,M,employed,1,23830,0
48424,F,retired,1,9255,.14189066
48425,F,employed,1,9506,.77384245
48426,F,unemployed,1,0,0
48427,M,employed,0,6883,.019089751
48428,M,employed,0,28750,.27501467
48429,F,retired,1,2390,0
48430,F,employed,1,10844,.55535269
48431,M,unemployed,0,14769,.5253337
48432,M,retired,1,5400,0
48433,F,student,0,14595,.36144274
48434,M,unemployed,1,6104,.85643613
48435,M,employed,0,16260,.76417416
48436,M,employed,1,18046,.60546339
48437,F,student,0,30089,.94623929
48438,M,employed,1,18060,.97541344
48439,M,employed,1,79216,.55560142
48440,M,employed,0,80816,.15107954
48441,F,employed,1,38973,.53121412
48442,F,retired,0,3177,.39276332
48443,F,unemployed,0,0,.61227864
48444,F,employed,0,6358,.13106523
48445,F,employed,1,45873,.19981998
48446,M,employed,1,15990,0
48447,M,employed,1,46799,.67758548
48448,M,employed,1,35850,.86953831
48449,F,retired,1,3759,0
48450,F,retired,1,3689,.20467682
48451,F,employed,0,6817,.27473906
48452,F,retired,1,9665,0
48453,M,student,0,0,.61629343
48454,M,employed,1,18476,.23301521
48455,M,employed,1,10673,.14138916
48456,M,employed,1,5813,.8691386
48457,F,employed,1,10211,0
48458,M,student,0,6698,.73726714
48459,M,retired,0,9296,.22352882
48460,M,employed,1,82910,.21672739
48461,F,employed,1,9263,.43717903
48462,M,student,0,0,.18351007
48463,F,student,0,14930,.19185945
48464,F,student,0,0,.91157013
48465,F,employed,1,10538,.89232832
48466,M,employed,0,10598,.50978941
48467,M,employed,0,28432,0
48468,M,unemployed,1,19998,.026528167
48469,M,employed,1,43946,.5807519
48470,M,employed,1,27194,0
48471,F,employed,1,14556,.084977768
48472,M,student,0,0,0
48473,F,retired,1,9365,.00082800479
48474,M,employed,0,10043,0
48475,M,employed,1,6168,.95284861
48476,M,employed,1,9257,.61462587
48477,F,employed,1,25700,0
48478,F,employed,0,75008,.7983554
48479,F,employed,1,4730,0
48480,M,employed,1,29900,.72951192
48481,F,retired,0,3686,.31460482
48482,M,employed,1,28072,0
48483,M,student,0,0,.99852884
48484,M,employed,1,21115,.40196702
48485,M,employed,0,20456,0
48486,M,employed,1,10270,0
48487,M,retired,1,5324,0
48488,F,employed,1,5786,0
48489,F,unemployed,1,0,.6547457
48490,M,employed,1,16810,0
48491,F,unemployed,1,6140,0
48492,M,employed,1,47656,0
48493,F,employed,1,6799,.60302585
48494,M,student,0,0,.98889911
48495,F,employed,1,13848,.5907014
48496,M,employed,1,16074,.49089155
48497,M,retired,1,9376,.086293548
48498,M,employed,1,7480,.64303094
48499,M,employed,1,6175,.20404771
48500,M,student,0,0,.88691115
48501,F,employed,1,22615,.091589265
48502,M,employed,1,5971,0
48503,M,retired,1,6006,.24906364
48504,F,retired,1,26019,.11995743
48505,M,unemployed,1,31258,.70343506
48506,M,employed,1,11472,.55614305
48507,M,employed,1,8016,.39005661
48508,M,retired,1,22335,0
48509,F,retired,1,3385,0
48510,F,student,0,15052,.99980891
48511,M,unemployed,1,8584,0
48512,M,employed,1,19305,.66297686
48513,F,employed,1,11578,0
48514,F,unemployed,1,0,0
48515,M,employed,0,11476,0
48516,M,employed,1,45872,.4409757
48517,F,employed,0,6523,.16788231
48518,F,student,0,11832,.86954987
48519,F,employed,1,6114,.85786426
48520,F,employed,0,106959,0
48521,M,employed,1,8780,.76309139
48522,M,student,0,0,.60547411
48523,F,unemployed,1,0,.2433763
48524,F,employed,0,16776,.72946441
48525,M,student,1,10679,.5421983
48526,F,retired,1,8206,.29628098
48527,M,employed,1,15797,0
48528,M,employed,0,7699,.62608612
48529,M,employed,0,10911,.54754311
48530,F,student,0,0,.92659205
48531,F,employed,1,8726,.66640598
48532,M,unemployed,1,48113,.11214304
48533,M,unemployed,1,15578,.55827254
48534,M,employed,0,48521,0
48535,F,unemployed,1,0,0
48536,M,employed,1,36602,.72281098
48537,F,unemployed,0,8739,.033238519
48538,F,student,0,12282,.93709338
48539,M,retired,1,13255,.027097424
48540,M,employed,1,10263,.35436174
48541,M,employed,1,46985,0
48542,M,employed,1,5858,0
48543,F,retired,1,3661,.27009648
48544,F,student,1,0,.12597139
48545,M,employed,1,140877,.59213495
48546,F,employed,1,12397,.35528529
48547,M,employed,1,66748,.098850034
48548,M,employed,0,14649,.48887432
48549,M,employed,1,9635,.79265839
48550,M,retired,0,7300,.18071032
48551,M,unemployed,0,0,.38720986
48552,M,employed,1,8106,0
48553,F,employed,1,4573,.79104656
48554,F,unemployed,1,0,.61468071
48555,M,employed,1,18550,.21188723
48556,M,unemployed,0,0,.61974031
48557,F,unemployed,1,8235,.4880172
48558,F,employed,1,109103,.036199242
48559,M,unemployed,0,25182,.82726055
48560,M,unemployed,1,0,.63501859
48561,F,employed,1,16835,.58797246
48562,M,employed,1,10505,.60794687
48563,F,retired,0,2800,.13553621
48564,F,retired,1,20504,.25446147
48565,M,employed,0,7118,.60601473
48566,F,employed,1,9322,.71892285
48567,F,student,0,0,.87287819
48568,M,employed,0,14952,.66507709
48569,F,employed,1,28526,0
48570,F,student,1,0,.97858191
48571,F,employed,1,16946,0
48572,M,employed,0,12480,.19150011
48573,M,employed,1,7775,.53823417
48574,M,retired,1,3323,.23675725
48575,M,employed,0,90086,0
48576,F,unemployed,1,8519,0
48577,M,student,1,0,.90187627
48578,M,employed,1,7049,.66620761
48579,M,student,0,8695,.9042086
48580,M,student,0,27307,.74493963
48581,M,unemployed,1,7711,.52082723
48582,M,employed,1,7646,.55180579
48583,M,student,0,0,.44871485
48584,M,unemployed,1,0,.58001226
48585,F,employed,0,32373,.33722219
48586,F,employed,0,13789,0
48587,M,employed,0,32273,.95749831
48588,F,employed,0,7242,.58405548
48589,F,student,0,0,.25269875
48590,M,student,0,0,0
48591,F,employed,1,22172,.081205435
48592,F,employed,1,40973,.12241036
48593,F,unemployed,1,0,.5360617
48594,F,employed,1,927756,.54046732
48595,F,employed,1,8308,.17130741
48596,M,employed,1,6021,0
48597,F,retired,1,3641,.24103859
48598,F,employed,1,6916,.051273696
48599,M,retired,1,3605,0
48600,M,student,0,0,.59829986
48601,F,employed,1,15384,.17234473
48602,M,student,0,8818,.81373
48603,M,employed,1,7803,0
48604,F,unemployed,0,0,.64173239
48605,F,employed,1,21032,0
48606,M,employed,1,11955,.52065837
48607,M,employed,0,6826,.13996084
48608,M,employed,0,15164,.08023183
48609,F,employed,0,8626,.97059411
48610,F,employed,1,14272,.39081362
48611,M,employed,1,23263,.94115353
48612,F,employed,1,29414,.77800328
48613,M,unemployed,1,0,.70336729
48614,F,employed,1,56486,.85039306
48615,M,employed,1,5373,.64631951
48616,M,employed,1,11891,0
48617,F,student,0,8938,.87978142
48618,F,student,0,22767,.87218058
48619,M,employed,1,12138,.57614833
48620,F,retired,1,25156,.31324124
48621,F,employed,0,6403,.2045234
48622,M,employed,0,8490,.65891707
48623,M,employed,1,223922,.70628625
48624,F,employed,0,6397,.8608759
48625,M,unemployed,1,11932,.7342087
48626,M,student,0,0,.8434878
48627,F,retired,1,2552,0
48628,F,employed,0,11258,.80313468
48629,F,retired,0,14001,.32750762
48630,M,employed,1,8663,.68850774
48631,M,employed,1,8604,0
48632,F,employed,1,37038,.63814098
48633,M,student,0,0,.65573967
48634,M,employed,0,8544,.66528893
48635,M,employed,1,19249,0
48636,F,employed,1,19021,.094416417
48637,F,student,0,0,.23427533
48638,M,unemployed,0,13898,.66407174
48639,M,retired,0,4819,.031310365
48640,M,employed,1,10014,0
48641,M,employed,0,31251,.15966238
48642,M,employed,0,6224,.51052231
48643,F,employed,1,15116,.17361787
48644,M,employed,1,6795,0
48645,M,employed,1,16298,.55706906
48646,F,unemployed,1,0,.75321102
48647,F,unemployed,1,9130,.59270263
48648,F,employed,1,36305,.6321035
48649,F,unemployed,1,21723,.67096412
48650,M,student,0,0,0
48651,M,employed,0,8009,.97997504
48652,M,student,0,0,.98930675
48653,M,employed,1,9512,.063497491
48654,M,employed,1,22758,.82346046
48655,F,employed,0,6889,0
48656,F,employed,1,5475,0
48657,M,retired,1,21251,0
48658,F,employed,1,11348,.61704171
48659,F,employed,1,5903,.69955283
48660,F,employed,1,10540,0
48661,F,employed,1,6096,.7762394
48662,F,unemployed,1,31857,.72995508
48663,F,unemployed,1,0,.45439556
48664,M,employed,0,16552,.66556072
48665,M,retired,1,3643,0
48666,M,student,0,0,0
48667,M,retired,1,3592,0
48668,F,employed,0,17436,.27268904
48669,F,employed,0,17828,0
48670,F,employed,1,4887,.63458735
48671,M,employed,1,15275,.34555012
48672,F,unemployed,0,16945,.23812822
48673,M,employed,1,12887,.81393892
48674,F,employed,1,8885,0
48675,F,employed,0,13673,.36243588
48676,F,retired,0,5618,.041207109
48677,M,employed,1,5290,0
48678,M,student,0,0,.68206716
48679,M,employed,1,8313,.50035459
48680,M,employed,1,10292,.5695653
48681,F,employed,1,13727,.30143344
48682,F,unemployed,0,0,.78851688
48683,F,employed,1,12911,.46953183
48684,F,employed,0,181958,.64622736
48685,F,employed,1,11161,.55419028
48686,F,employed,0,11365,.61967558
48687,F,student,0,0,.64075327
48688,F,employed,0,62382,0
48689,F,employed,0,7904,.60133195
48690,M,student,0,0,0
48691,M,employed,1,20832,.44615915
48692,M,employed,1,6879,.61302078
48693,M,retired,1,12472,0
48694,M,student,0,4724,.95214593
48695,M,employed,0,12535,.31743938
48696,F,unemployed,0,18207,.64025879
48697,M,student,1,0,.43014762
48698,M,employed,0,18468,.29274035
48699,M,employed,0,11575,0
48700,F,employed,1,42829,.58808476
48701,F,employed,0,19438,0
48702,M,employed,1,13105,.0578647
48703,F,retired,0,73043,.17625102
48704,F,employed,1,36114,.74521971
48705,M,employed,1,18199,.30470759
48706,F,unemployed,1,17097,.65492791
48707,F,student,0,8207,.8210839
48708,M,employed,1,11497,.87497139
48709,F,employed,1,7442,.15347536
48710,M,employed,1,8837,.58927143
48711,M,employed,0,8830,0
48712,M,employed,0,17527,.56109977
48713,M,student,0,0,.42487937
48714,F,student,0,0,0
48715,M,student,0,0,0
48716,F,employed,1,52943,.90190321
48717,F,student,0,0,.72052938
48718,M,retired,1,4659,.30156657
48719,F,employed,1,4288,.75921196
48720,M,employed,1,7283,.51712853
48721,F,employed,1,7658,0
48722,M,unemployed,1,0,0
48723,M,employed,1,8407,.16717626
48724,M,student,0,0,.22753438
48725,F,unemployed,0,7228,0
48726,M,employed,0,5899,.22510129
48727,M,student,0,0,.96270502
48728,F,employed,1,4360,0
48729,F,unemployed,1,37887,0
48730,M,unemployed,1,0,.36944291
48731,M,employed,1,19158,.5671497
48732,M,retired,1,2890,.33990309
48733,F,student,1,0,.94128269
48734,F,retired,0,7317,0
48735,M,employed,1,7613,0
48736,M,employed,1,6345,0
48737,M,employed,1,19823,.77861762
48738,M,employed,1,8243,.50359488
48739,F,employed,0,10031,.67724937
48740,M,employed,1,14954,0
48741,M,employed,1,18835,.63355494
48742,F,employed,0,7710,.54575503
48743,F,retired,0,3365,.23309608
48744,M,student,1,0,.96380001
48745,M,employed,1,13589,.6680696
48746,F,unemployed,1,32044,.7674858
48747,M,employed,1,12272,.71302927
48748,F,employed,1,25304,.19769518
48749,M,employed,1,7187,.67693388
48750,F,employed,0,7174,.33516189
48751,M,employed,1,37944,.65035301
48752,M,retired,1,10554,.053326894
48753,M,employed,1,6249,.58585346
48754,M,student,0,62551,.42191619
48755,F,employed,0,87364,.41220298
48756,F,employed,1,41298,0
48757,M,employed,1,25740,0
48758,F,student,0,0,.86439413
48759,F,retired,1,2783,.052243669
48760,F,employed,1,5764,.54535508
48761,M,student,0,16246,.39253104
48762,F,employed,1,8355,.7042104
48763,F,employed,1,22753,0
48764,F,retired,1,5037,.22034165
48765,M,employed,1,17129,.62261105
48766,M,employed,1,8427,.85965431
48767,M,employed,1,26369,.93885976
48768,M,employed,1,17905,.95085442
48769,F,unemployed,1,0,.036778394
48770,M,employed,1,6538,0
48771,M,employed,0,9053,.42946991
48772,F,student,0,0,.74765265
48773,M,employed,1,8777,.54929096
48774,M,retired,1,3551,.15423104
48775,M,employed,1,32761,.53594285
48776,F,student,0,0,.96930432
48777,M,unemployed,0,8800,.69338012
48778,M,unemployed,1,0,.79630184
48779,F,student,0,0,.83459008
48780,M,employed,0,11170,.55438769
48781,M,employed,1,7186,.92815238
48782,M,employed,0,20646,.46257591
48783,M,employed,0,12012,.27330068
48784,M,employed,0,7895,.045126949
48785,F,employed,1,6585,.67403579
48786,M,employed,1,18655,0
48787,M,retired,0,3833,0
48788,F,employed,0,19570,.23650481
48789,F,employed,1,11590,.19516908
48790,F,employed,1,6094,.1784099
48791,M,unemployed,0,0,.56843412
48792,F,employed,1,6802,.74680895
48793,M,employed,0,7765,.26328981
48794,F,employed,1,20167,.38013101
48795,M,employed,0,5668,.83007294
48796,M,employed,1,24433,.53486699
48797,M,retired,1,22069,0
48798,M,employed,1,5376,.32458434
48799,F,student,1,0,.75491881
48800,F,employed,1,69289,.749358
48801,M,employed,0,42590,.43754926
48802,M,employed,1,8331,.008015424
48803,M,employed,1,22955,.96534598
48804,M,employed,1,18457,.63086498
48805,M,employed,1,22639,0
48806,M,employed,1,5320,.29575792
48807,F,student,0,0,.77031708
48808,M,employed,1,9062,.39578211
48809,F,employed,1,115531,.29773283
48810,F,employed,1,7681,.056863148
48811,M,retired,1,12481,0
48812,M,student,0,0,.74127114
48813,F,retired,1,12215,.1673722
48814,F,unemployed,1,8523,.50231212
48815,F,student,0,13020,.99620777
48816,F,employed,0,6083,.55026269
48817,M,employed,1,34201,.24588023
48818,F,employed,0,8862,.35837829
48819,F,retired,0,798,.25841802
48820,M,unemployed,0,28390,.9811756
48821,M,unemployed,1,0,0
48822,M,employed,1,9466,.60137147
48823,M,student,0,44216,.9186368
48824,F,unemployed,1,7574,0
48825,F,employed,0,50693,0
48826,F,unemployed,1,10726,.91792959
48827,M,retired,0,9071,0
48828,M,employed,1,14425,.58662027
48829,M,unemployed,0,9386,.36566544
48830,F,employed,0,5389,.80956703
48831,F,employed,1,8826,.072363213
48832,M,employed,0,18891,.84113503
48833,F,retired,0,4748,0
48834,M,employed,1,7723,.18264668
48835,M,employed,1,14328,0
48836,M,student,0,0,.99884951
48837,F,student,0,0,.91225767
48838,F,employed,0,12529,.67379385
48839,M,employed,1,9262,0
48840,M,student,0,0,.23955217
48841,M,employed,1,1000000,0
48842,M,student,0,0,.96051526
48843,F,unemployed,1,20853,.084947094
48844,F,employed,1,175165,0
48845,M,employed,1,7122,.13364217
48846,M,employed,1,15934,.71799248
48847,F,employed,1,15025,0
48848,M,student,0,10483,.58932936
48849,F,employed,1,8834,.041564647
48850,F,unemployed,1,7422,.030392772
48851,F,employed,1,14208,.54135334
48852,M,employed,1,15682,.61550289
48853,M,student,0,12664,.85128081
48854,M,student,0,0,.54089451
48855,F,student,0,29708,.34921449
48856,M,employed,1,35176,.75083554
48857,F,unemployed,1,14919,.75368154
48858,F,employed,1,7068,0
48859,F,employed,1,13783,.040648546
48860,F,employed,0,6843,.45934457
48861,M,employed,0,137829,.56294972
48862,M,employed,0,6151,.27332667
48863,F,student,1,4034,.043607648
48864,F,employed,1,7201,.36470041
48865,M,employed,1,29324,.85461432
48866,M,retired,0,9589,0
48867,F,employed,0,5926,0
48868,F,employed,1,11598,.072915912
48869,M,student,0,0,.88765073
48870,F,employed,1,9637,.50613487
48871,M,employed,0,8034,0
48872,F,employed,1,46771,0
48873,F,student,0,0,.98660648
48874,M,unemployed,1,0,0
48875,F,employed,0,16032,0
48876,M,unemployed,1,19386,0
48877,F,employed,1,61464,0
48878,F,employed,1,13569,.99977475
48879,M,employed,1,61204,.66339582
48880,M,employed,1,30535,.31128517
48881,F,employed,0,6764,0
48882,M,employed,1,20523,.24277551
48883,F,retired,0,5485,0
48884,M,student,0,0,.73330855
48885,F,employed,0,125299,.50203443
48886,M,retired,1,7685,0
48887,M,student,0,4038,.88719928
48888,M,employed,1,8333,.85525745
48889,M,student,0,0,.74616688
48890,M,employed,0,7641,.62497044
48891,M,employed,0,10639,.73917186
48892,M,employed,1,18026,.55507201
48893,M,student,0,5697,.77061826
48894,F,employed,0,11292,.81403065
48895,M,employed,0,32945,.081578329
48896,F,student,0,9589,.89848739
48897,M,unemployed,0,7527,.5909763
48898,F,student,0,0,.89471054
48899,F,employed,1,4869,.62048119
48900,M,employed,1,10446,.74322277
48901,M,employed,1,10915,.58404571
48902,M,student,0,0,.76548129
48903,M,employed,1,5996,0
48904,M,student,0,0,.98706323
48905,M,employed,1,19794,0
48906,F,employed,1,26934,.00021856224
48907,M,employed,1,10407,.16092876
48908,F,employed,1,4879,.85277063
48909,M,retired,1,4248,0
48910,M,student,0,0,.061920453
48911,F,unemployed,0,11184,0
48912,M,employed,1,6211,0
48913,F,employed,1,5831,.70724833
48914,M,employed,0,12982,.5565362
48915,M,employed,0,10100,.69504291
48916,F,retired,1,3463,0
48917,M,student,0,0,.45339504
48918,F,employed,1,5349,0
48919,M,employed,1,113222,.37584281
48920,F,employed,1,10858,.79708785
48921,F,unemployed,1,7215,.24556036
48922,M,employed,1,15571,.87479943
48923,F,unemployed,1,0,0
48924,M,employed,0,109751,0
48925,M,employed,1,7052,0
48926,M,unemployed,1,6301,.30388591
48927,M,employed,0,9742,.4507803
48928,M,employed,1,7426,0
48929,F,employed,1,5597,.54329687
48930,M,employed,0,11254,.57939178
48931,F,employed,1,4592,0
48932,M,employed,1,12780,0
48933,M,employed,1,9371,.49758884
48934,M,student,0,0,.90450215
48935,M,employed,1,8985,0
48936,F,employed,0,5913,.73633093
48937,F,employed,1,4936,.61887062
48938,M,employed,1,8501,.54550058
48939,F,employed,1,7314,.54422635
48940,M,employed,0,8351,.20435736
48941,F,employed,1,27850,.85513645
48942,F,employed,1,6548,.77436608
48943,M,student,0,10587,.83636975
48944,M,student,0,0,.88503253
48945,F,employed,0,26975,.7766605
48946,M,employed,1,31649,.72969073
48947,F,retired,1,4614,0
48948,M,employed,1,7940,0
48949,M,employed,1,46811,.88284129
48950,M,student,0,0,.76133621
48951,M,employed,1,8810,.4561989
48952,F,employed,1,15791,.50296164
48953,M,student,0,24199,.23430243
48954,M,retired,0,8285,.17345712
48955,M,student,1,4765,.95337266
48956,M,unemployed,0,43243,0
48957,M,employed,1,30047,.84120703
48958,M,employed,1,62834,0
48959,M,unemployed,1,8003,0
48960,M,employed,1,20215,.90331483
48961,M,unemployed,1,19533,.79731643
48962,F,employed,0,9895,.70776004
48963,F,student,0,0,.63850123
48964,M,unemployed,1,6642,.042058136
48965,M,employed,1,30324,.84307539
48966,M,unemployed,1,6362,.50381422
48967,M,retired,0,9428,0
48968,M,employed,1,12807,.66209006
48969,M,unemployed,1,0,.12008293
48970,M,employed,1,6894,.59067059
48971,F,unemployed,1,10139,.37422103
48972,M,unemployed,1,0,.59138089
48973,F,unemployed,1,0,.52413201
48974,M,unemployed,1,0,0
48975,F,employed,1,18043,.68653232
48976,F,student,0,8902,0
48977,M,employed,0,21038,.49694556
48978,F,student,1,5228,0
48979,M,student,0,0,.92215413
48980,M,employed,1,8794,.060135357
48981,F,student,0,3786,.88616043
48982,M,employed,1,8484,0
48983,M,employed,1,24823,.55988979
48984,F,employed,1,39557,0
48985,M,employed,0,5851,.96487105
48986,M,employed,0,5228,.52532315
48987,M,employed,1,15761,0
48988,M,unemployed,1,0,.093738325
48989,M,employed,0,17112,.23334245
48990,F,employed,1,8928,.73864031
48991,M,employed,1,10368,.57608503
48992,M,employed,1,5723,.2975798
48993,M,retired,0,5901,.35747308
48994,M,employed,1,7330,.073537678
48995,F,employed,1,11290,.5868839
48996,F,unemployed,1,9938,0
48997,M,employed,1,9764,.63722682
48998,F,employed,1,20455,.48827696
48999,M,student,0,0,.38695356
49000,F,employed,1,33439,.043342829
49001,M,employed,1,40787,.8337788
49002,F,retired,1,6754,0
49003,M,employed,0,26548,.62527889
49004,M,employed,0,7695,.20128343
49005,F,employed,1,23203,.067499362
49006,M,employed,1,34561,0
49007,M,employed,1,38091,.20069501
49008,M,employed,0,32726,.039184038
49009,M,employed,0,10113,.12499982
49010,F,student,0,3184,.16891293
49011,F,employed,1,22090,0
49012,F,student,0,11113,.34344077
49013,F,employed,0,9196,.72335511
49014,F,unemployed,1,71180,0
49015,M,employed,1,11728,.53033161
49016,M,employed,1,19136,.7410149
49017,M,employed,1,14911,.98451328
49018,M,employed,1,14569,0
49019,F,employed,0,6250,.17538933
49020,F,unemployed,1,29489,.68715537
49021,F,employed,1,17104,.65978241
49022,F,employed,1,19300,.026301749
49023,M,employed,1,7532,.38666165
49024,M,student,0,13271,.99166411
49025,F,employed,0,25651,.63266999
49026,M,employed,1,7179,.51462907
49027,M,student,0,0,.8814925
49028,M,employed,1,11860,.21586385
49029,M,employed,1,5684,0
49030,M,student,0,0,.94219321
49031,M,employed,0,10008,.8693884
49032,F,employed,1,12430,.81767547
49033,M,employed,0,10799,.22873989
49034,M,employed,1,27948,.22540919
49035,M,employed,1,6117,0
49036,M,employed,1,14333,.20993811
49037,F,employed,1,30990,.14679608
49038,F,employed,1,13028,.58085144
49039,M,retired,0,26670,.19823705
49040,F,employed,0,15924,0
49041,M,employed,1,15262,.0096068531
49042,M,retired,1,6753,.27658644
49043,M,employed,1,7210,.36222249
49044,M,employed,1,10166,.59676486
49045,M,student,1,34518,.95366061
49046,M,student,0,5878,.40461344
49047,F,employed,1,31889,.43920785
49048,F,unemployed,1,30414,0
49049,M,employed,1,86827,.50562507
49050,M,retired,1,133692,.23923036
49051,F,retired,1,8124,.23035467
49052,M,employed,1,28170,.20897704
49053,M,unemployed,1,22972,.83168054
49054,M,retired,1,5712,.38345775
49055,F,unemployed,1,0,.20314983
49056,M,employed,1,15381,.26266867
49057,M,unemployed,1,93057,.63746506
49058,M,employed,1,15704,.60205525
49059,F,employed,1,7850,0
49060,M,student,0,31094,.61447263
49061,M,employed,1,6745,.60554016
49062,M,employed,1,7428,.2686922
49063,M,student,0,0,.73123807
49064,M,employed,0,26562,0
49065,M,employed,1,28620,.94798076
49066,F,student,0,6435,.83055532
49067,M,employed,1,18277,.56724572
49068,M,unemployed,1,9398,.73212343
49069,F,student,0,0,.8764931
49070,M,employed,1,7802,0
49071,F,employed,1,21486,0
49072,F,employed,1,10611,.57212657
49073,M,retired,0,3842,.14009131
49074,M,employed,0,12951,.6113621
49075,F,employed,1,5748,.75915807
49076,M,employed,1,33405,.76373881
49077,M,unemployed,1,50274,.17701389
49078,M,employed,1,10913,.89576554
49079,F,employed,0,11055,.52160537
49080,F,student,1,0,.8610999
49081,F,employed,0,15769,.82660443
49082,M,unemployed,1,20885,0
49083,F,retired,1,3246,0
49084,F,employed,1,9389,.28995731
49085,M,employed,1,11158,.48968861
49086,M,employed,1,28599,.96881431
49087,M,unemployed,1,8040,.78973919
49088,M,employed,1,14562,.83843112
49089,M,unemployed,1,5663,.59067136
49090,F,student,0,5366,.86188859
49091,F,unemployed,0,0,.485989
49092,M,employed,1,33114,.78769404
49093,M,student,0,6788,.81589478
49094,M,student,0,0,.76757276
49095,M,employed,0,12677,0
49096,M,employed,1,12231,.10282874
49097,M,employed,1,7119,.20259845
49098,F,unemployed,0,0,0
49099,F,student,0,0,.95923173
49100,F,employed,1,9462,.0049952697
49101,M,employed,0,13758,0
49102,F,unemployed,1,45901,.016551575
49103,M,unemployed,0,14674,.78575534
49104,F,unemployed,1,18240,.67104554
49105,M,retired,0,4275,.15658031
49106,M,employed,0,137500,.49023587
49107,M,employed,1,12325,0
49108,F,student,0,0,.091394976
49109,F,unemployed,0,10898,.19565572
49110,M,unemployed,1,6435,.36178476
49111,M,employed,1,16816,.10952756
49112,F,employed,1,14472,.45143449
49113,F,employed,1,6067,.69257033
49114,M,employed,1,8128,0
49115,M,unemployed,1,0,.88378966
49116,M,employed,0,12966,.26250821
49117,F,employed,0,8509,0
49118,M,student,0,6651,.9660998
49119,M,employed,1,15764,0
49120,F,retired,1,4389,.27419952
49121,M,employed,0,9896,.21280234
49122,F,student,0,0,.81863421
49123,F,unemployed,1,29494,.56129098
49124,M,employed,1,13217,.50985938
49125,F,employed,1,6625,.67711955
49126,F,employed,1,8499,.33501208
49127,F,unemployed,1,8947,.70232654
49128,M,unemployed,1,10295,.54204649
49129,F,employed,1,27838,.80494124
49130,F,unemployed,1,0,.4751586
49131,M,employed,1,33395,.68752617
49132,M,employed,0,106819,.56231958
49133,M,retired,1,14804,.054568183
49134,F,student,0,0,.77739763
49135,M,employed,0,25391,.5959568
49136,M,employed,0,7045,.7536298
49137,M,unemployed,1,9401,.71860504
49138,M,retired,0,6935,.1872918
49139,F,student,0,5107,.033068541
49140,F,retired,1,4407,.23437667
49141,M,employed,0,24153,0
49142,M,employed,1,20753,.42289951
49143,M,employed,1,19847,.8215813
49144,F,retired,0,5028,0
49145,F,student,1,0,0
49146,M,employed,0,6087,.14798464
49147,M,student,0,28807,.95010871
49148,M,unemployed,1,28824,.15959617
49149,F,retired,0,8924,0
49150,F,unemployed,1,26565,0
49151,M,student,0,23286,.79944563
49152,F,employed,1,8009,.16033241
49153,M,employed,0,11004,0
49154,M,retired,0,2086,.010399529
49155,F,employed,1,14080,.51114559
49156,F,employed,1,5279,.073970072
49157,F,unemployed,0,12037,.071747698
49158,F,employed,1,7363,.70963919
49159,M,employed,0,11718,.50841403
49160,F,retired,1,7364,0
49161,M,retired,0,5299,.17225415
49162,M,employed,1,18964,0
49163,F,student,0,0,.91075885
49164,F,retired,0,13116,.015368335
49165,M,employed,0,9751,.35824695
49166,M,student,0,4025,.25568053
49167,M,employed,1,7190,.25727534
49168,M,employed,1,5132,.89248174
49169,M,employed,1,7213,0
49170,F,employed,1,6403,.76364952
49171,M,employed,1,47061,.19968145
49172,F,retired,1,29839,.25786847
49173,M,employed,0,17352,.17667948
49174,M,employed,0,11420,.61659718
49175,M,employed,0,6069,.55612808
49176,F,student,0,0,.06849771
49177,F,employed,1,19579,.30839178
49178,F,retired,1,14555,.22613518
49179,F,unemployed,0,14671,.67509484
49180,F,unemployed,1,0,.49761492
49181,F,student,0,0,.86672872
49182,M,employed,1,12351,.014634579
49183,F,employed,1,8876,0
49184,F,employed,1,4703,.33340371
