id,interest_rate
139221,0.05727533996105194
139222,0.05786743015050888
139223,0.09164592623710632
139224,0.12141873687505722
139225,0.21344192326068878
139226,0.2045254111289978
139227,0.10304207354784012
139228,
139229,
139230,
139231,0.05544780194759369
139232,0.19286979734897614
139233,0.10059519112110138
139234,0.09349912405014038
139235,0.057068295776844025
139236,0.17378030717372894
139237,
139238,0.09430339187383652
139239,0.11141611635684967
139240,
139241,
139242,0.2064686268568039
139243,
139244,0.042732372879981995
139245,0.046651288866996765
139246,0.1739276498556137
139247,
139248,0.041689611971378326
139249,0.194901704788208
139250,0.17341311275959015
139251,0.20034314692020416
139252,0.11319562047719955
139253,
139254,
139255,0.04747775197029114
139256,
139257,0.04139333218336105
139258,0.19554053246974945
139259,0.123243048787117
139260,0.1070241928100586
139261,0.05869176983833313
139262,0.21187232434749603
139263,0.19396904110908508
139264,0.1382780820131302
139265,
139266,
139267,0.11821779608726501
139268,0.21344192326068878
139269,
139270,
139271,0.04290658235549927
139272,0.1119028702378273
139273,0.051515720784664154
139274,
139275,0.13445596396923065
139276,
139277,0.23809145390987396
139278,
139279,0.08305010199546814
139280,0.04234849661588669
139281,0.12210725247859955
139282,
139283,0.04301545023918152
139284,0.045992664992809296
139285,
139286,0.1309041678905487
139287,0.12614506483078003
139288,0.11086631566286087
139289,0.08724431693553925
139290,0.05649395287036896
139291,0.2018282562494278
139292,0.05350545793771744
139293,0.08281459659337997
139294,0.0839887335896492
139295,0.12320613116025925
139296,0.1346314698457718
139297,
139298,0.2149389088153839
139299,0.19078347086906433
139300,0.23068685829639435
139301,0.20968711376190186
139302,0.04145723581314087
139303,0.11036254465579987
139304,0.05322112888097763
139305,
139306,0.1410539746284485
139307,0.044528380036354065
139308,0.11765813082456589
139309,
139310,0.044338859617710114
139311,0.04263554513454437
139312,
139313,0.21112920343875885
139314,0.1113445982336998
139315,0.215715691447258
139316,0.09771604090929031
139317,
139318,0.09607692062854767
139319,
139320,0.13235582411289215
139321,0.05939705669879913
139322,0.21716353297233582
139323,0.042732372879981995
139324,0.09256473928689957
139325,0.22853785753250122
139326,
139327,0.09229826182126999
139328,0.04456298053264618
139329,
139330,
139331,
139332,0.04445502907037735
139333,0.18143156170845032
139334,0.20080727338790894
139335,0.13594061136245728
139336,0.10035288333892822
139337,0.11965353041887283
139338,0.0866384282708168
139339,0.133024662733078
139340,0.22052761912345886
139341,
139342,0.09163886308670044
139343,
139344,0.10922176390886307
139345,
139346,0.19729845225811005
139347,
139348,
139349,
139350,0.19604700803756714
139351,0.10147556662559509
139352,0.18443866074085236
139353,
139354,0.04393884539604187
139355,0.05555867403745651
139356,0.062326155602931976
139357,
139358,0.13600189983844757
139359,0.05822011083364487
139360,
139361,
139362,
139363,0.1993296891450882
139364,0.18242113292217255
139365,0.06151362508535385
139366,0.11286870390176773
139367,
139368,0.13558296859264374
139369,0.19291207194328308
139370,0.1734151542186737
139371,0.049029916524887085
139372,0.20342668890953064
139373,
139374,0.11433983594179153
139375,
139376,0.12300721555948257
139377,0.0440417155623436
139378,0.11667117476463318
139379,0.1962859332561493
139380,0.047372005879879
139381,0.21706567704677582
139382,0.10641993582248688
139383,0.18596863746643066
139384,0.04348563402891159
139385,0.1981310099363327
139386,
139387,0.1311728060245514
139388,0.06043386459350586
139389,
139390,0.18773634731769562
139391,0.17198120057582855
139392,0.09100843220949173
139393,0.10294680297374725
139394,0.11283818632364273
139395,0.0462898313999176
139396,0.05120265483856201
139397,0.04257553815841675
139398,0.21731793880462646
139399,
139400,0.05800485610961914
139401,0.17707954347133636
139402,
139403,0.09468560665845871
139404,0.22004170715808868
139405,0.1126304566860199
139406,0.043624453246593475
139407,0.04159852862358093
139408,0.042880117893218994
139409,0.05651424825191498
139410,0.19286979734897614
139411,0.09161944687366486
139412,0.20461656153202057
139413,0.19507142901420593
139414,0.12084603309631348
139415,0.044862404465675354
139416,0.043443694710731506
139417,0.10233768820762634
139418,0.21796610951423645
139419,0.09029277414083481
139420,0.04761522263288498
139421,0.09379498660564423
139422,0.0874769389629364
139423,0.08883903175592422
139424,0.04178757965564728
139425,
139426,0.22892257571220398
139427,
139428,0.18687483668327332
139429,0.17772595584392548
139430,0.17702652513980865
139431,
139432,0.06114275008440018
139433,0.10294680297374725
139434,0.05819353461265564
139435,
139436,0.23265999555587769
139437,0.12612444162368774
139438,0.043607667088508606
139439,
139440,0.13681839406490326
139441,0.2155427783727646
139442,0.10866010189056396
139443,0.04388251155614853
139444,0.05913253873586655
139445,0.19398446381092072
139446,0.13031776249408722
139447,0.04453253746032715
139448,
139449,
139450,0.06118955463171005
139451,
139452,0.04438987374305725
139453,0.13469316065311432
139454,0.1164020299911499
139455,0.05846574902534485
139456,
139457,0.19485145807266235
139458,0.0440417155623436
139459,0.09364006668329239
139460,
139461,0.18155774474143982
139462,
139463,0.22490744292736053
139464,
139465,0.09013823419809341
139466,0.1312786489725113
139467,0.04303841292858124
139468,0.12762293219566345
139469,0.18032176792621613
139470,0.19114810228347778
139471,0.11028462648391724
139472,
139473,0.12363098561763763
139474,0.20944418013095856
139475,0.13362011313438416
139476,
139477,
139478,0.042732372879981995
139479,0.17296378314495087
139480,0.18148386478424072
139481,
139482,0.04323471337556839
139483,0.055964335799217224
139484,0.08399076759815216
139485,0.1782117486000061
139486,
139487,0.045599907636642456
139488,
139489,
139490,
139491,0.11994460970163345
139492,0.09142652153968811
139493,0.09734541177749634
139494,0.12108010798692703
139495,
139496,0.041614092886447906
139497,0.21815168857574463
139498,0.19687455892562866
139499,
139500,
139501,
139502,0.09869369864463806
139503,0.17305798828601837
139504,
139505,
139506,0.22951622307300568
139507,0.09703551232814789
139508,0.0593390017747879
139509,0.20812731981277466
139510,0.09894604235887527
139511,0.21275758743286133
139512,0.10409576445817947
139513,0.0969846248626709
139514,
139515,
139516,0.09337779879570007
139517,0.11445389688014984
139518,0.19456973671913147
139519,0.04489922523498535
139520,
139521,0.20733550190925598
139522,0.058898307383060455
139523,0.08448366075754166
139524,0.046024397015571594
139525,0.12494919449090958
139526,
139527,0.09131437540054321
139528,0.044359371066093445
139529,0.10234858840703964
139530,0.12872999906539917
139531,
139532,
139533,0.1250249296426773
139534,0.058266982436180115
139535,0.08903644233942032
139536,0.04338640719652176
139537,0.12065845727920532
139538,
139539,0.21549633145332336
139540,
139541,
139542,0.17784851789474487
139543,0.1011701449751854
139544,0.22556601464748383
139545,0.04971419274806976
139546,
139547,0.20621737837791443
139548,
139549,0.14089186489582062
139550,0.12508675456047058
139551,0.13105252385139465
139552,0.09830716997385025
139553,0.10467474907636642
139554,0.1996714323759079
139555,0.17709952592849731
139556,0.2208632230758667
139557,0.06140947341918945
139558,0.21704697608947754
139559,
139560,0.11120471358299255
139561,
139562,0.1838793009519577
139563,0.05218977481126785
139564,
139565,0.130113422870636
139566,0.1152859553694725
139567,
139568,0.12217698246240616
139569,0.1921088695526123
139570,0.10878252983093262
139571,0.11275807023048401
139572,0.21550454199314117
139573,0.06217758357524872
139574,0.10696783661842346
139575,
139576,0.13141733407974243
139577,0.20227494835853577
139578,0.13780109584331512
139579,0.13103796541690826
139580,0.20512384176254272
139581,
139582,0.1856236755847931
139583,
139584,0.13554039597511292
139585,0.18382005393505096
139586,0.17804232239723206
139587,0.0404069721698761
139588,0.10910743474960327
139589,
139590,0.04156779497861862
139591,0.19791258871555328
139592,0.1950606107711792
139593,0.12599526345729828
139594,0.10829136520624161
139595,0.22470133006572723
139596,0.04167041927576065
139597,
139598,0.12416372448205948
139599,0.059112586081027985
139600,0.19314707815647125
139601,0.2149239480495453
139602,0.04090769588947296
139603,0.11905968934297562
139604,0.09222391247749329
139605,0.08590717613697052
139606,
139607,0.1940983384847641
139608,0.20804481208324432
139609,0.053907573223114014
139610,0.05696641653776169
139611,0.11562424153089523
139612,0.0581580325961113
139613,
139614,
139615,0.08474937081336975
139616,
139617,0.21830926835536957
139618,0.20094041526317596
139619,0.10323724895715714
139620,0.1269253045320511
139621,0.21376076340675354
139622,0.22132301330566406
139623,0.08412247151136398
139624,0.05613376945257187
139625,0.19652128219604492
139626,0.05648212134838104
139627,0.12143383175134659
139628,0.09693823009729385
139629,0.04844525456428528
139630,0.12167105823755264
139631,
139632,0.17734888195991516
139633,
139634,0.04257553815841675
139635,
139636,0.12155946344137192
139637,0.18567413091659546
139638,0.04120446369051933
139639,0.05680451542139053
139640,0.11831556260585785
139641,0.18285714089870453
139642,0.11918143928050995
139643,0.19750367105007172
139644,
139645,
139646,0.11496812105178833
139647,0.17929024994373322
139648,
139649,0.13527460396289825
139650,0.054758064448833466
139651,0.0838020071387291
139652,0.09195369482040405
139653,
139654,
139655,0.19726353883743286
139656,0.21978648006916046
139657,0.06239696592092514
139658,0.05790676176548004
139659,0.1088615134358406
139660,0.20156188309192657
139661,0.09774407744407654
139662,0.13680383563041687
139663,0.09527385979890823
139664,0.08723773807287216
139665,
139666,0.1766994148492813
139667,0.17540958523750305
139668,
139669,0.09572797268629074
139670,
139671,0.04434452950954437
139672,0.19159747660160065
139673,0.04415539652109146
139674,
139675,
139676,0.11597009003162384
139677,0.22093380987644196
139678,0.18402525782585144
139679,0.21846388280391693
139680,0.04182878136634827
139681,0.24785961210727692
139682,
139683,0.1957157999277115
139684,
139685,
139686,
139687,0.23794302344322205
139688,0.2116769403219223
139689,0.19991636276245117
139690,0.22540204226970673
139691,0.11475776880979538
139692,
139693,0.12074722349643707
139694,0.04393884539604187
139695,
139696,0.1983366161584854
139697,0.17963214218616486
139698,0.2250368446111679
139699,0.09180716425180435
139700,0.18978843092918396
139701,
139702,0.1042238101363182
139703,0.09178616851568222
139704,0.11389968544244766
139705,
139706,0.050282008945941925
139707,0.054808758199214935
139708,0.05405373126268387
139709,
139710,0.089112289249897
139711,0.08290396630764008
139712,0.19130276143550873
139713,0.20797842741012573
139714,
139715,0.2149389088153839
139716,0.055755093693733215
139717,
139718,0.09526144713163376
139719,0.05342290550470352
139720,
139721,0.09849055856466293
139722,0.18331357836723328
139723,0.17689356207847595
139724,0.05844289809465408
139725,0.06233534961938858
139726,0.19550587236881256
139727,0.11721942573785782
139728,0.04744540899991989
139729,0.12338028848171234
139730,0.10956934094429016
139731,
139732,0.20425693690776825
139733,0.17953337728977203
139734,
139735,0.17153459787368774
139736,0.1060359850525856
139737,0.04299559444189072
139738,0.18088184297084808
139739,0.09009114652872086
139740,0.052038535475730896
139741,
139742,0.13066306710243225
139743,
139744,
139745,0.05522989481687546
139746,
139747,
139748,0.1937233954668045
139749,
139750,0.11693790555000305
139751,0.08897891640663147
139752,0.05516620725393295
139753,0.21356436610221863
139754,0.10098522901535034
139755,0.12422943860292435
139756,
139757,0.2010241150856018
139758,0.22619789838790894
139759,0.13284486532211304
139760,0.10203609615564346
139761,0.1860116571187973
139762,0.042732372879981995
139763,0.059974223375320435
139764,
139765,0.042732372879981995
139766,0.2202826738357544
139767,0.18225879967212677
139768,0.08934465050697327
139769,0.21376076340675354
139770,0.21195824444293976
139771,
139772,0.21311122179031372
139773,
139774,0.13235582411289215
139775,0.22280743718147278
139776,
139777,0.20733550190925598
139778,0.046108633279800415
139779,
139780,0.1753232181072235
139781,
139782,0.17408359050750732
139783,0.19281692802906036
139784,
139785,0.19240683317184448
139786,0.11964245140552521
139787,
139788,
139789,
139790,
139791,0.1902056187391281
139792,0.20268316566944122
139793,0.09046335518360138
139794,
139795,0.05805236101150513
139796,0.13074427843093872
139797,0.11953721195459366
139798,0.1992676705121994
139799,0.10742474347352982
139800,0.12212303280830383
139801,0.09370684623718262
139802,
139803,0.041196443140506744
139804,0.04323376715183258
139805,
139806,
139807,0.04479467123746872
139808,0.28512024879455566
139809,0.17513209581375122
139810,
139811,0.08587884157896042
139812,0.09582836180925369
139813,0.12210725247859955
139814,0.05298882722854614
139815,0.18248505890369415
139816,
139817,0.17600324749946594
139818,0.11331457644701004
139819,0.05759112536907196
139820,
139821,0.060148611664772034
139822,0.23664432764053345
139823,
139824,0.1375671774148941
139825,0.05590563267469406
139826,
139827,0.12033040821552277
139828,
139829,0.18851561844348907
139830,0.043011657893657684
139831,0.20887324213981628
139832,0.09773010015487671
139833,
139834,0.12759865820407867
139835,0.08275920152664185
139836,0.21112920343875885
139837,
139838,
139839,0.21878986060619354
139840,
139841,
139842,0.06153225153684616
139843,0.20351648330688477
139844,
139845,0.18202783167362213
139846,0.20006483793258667
139847,0.23106981813907623
139848,
139849,0.2015872299671173
139850,
139851,0.044056400656700134
139852,0.09727054834365845
139853,0.08479215949773788
139854,
139855,
139856,0.05734304338693619
139857,
139858,0.1781654804944992
139859,0.1980956643819809
139860,0.08932953327894211
139861,0.17273886501789093
139862,0.19279468059539795
139863,0.050416864454746246
139864,0.18135203421115875
139865,
139866,0.20064426958560944
139867,0.04785311222076416
139868,0.21967540681362152
139869,0.18285268545150757
139870,0.08872096240520477
139871,0.0922592505812645
139872,0.21082349121570587
139873,0.1921958327293396
139874,0.13096244633197784
139875,0.1925904005765915
139876,
139877,
139878,0.18091757595539093
139879,0.1282990723848343
139880,
139881,0.12869839370250702
139882,0.1820690929889679
139883,0.09109749644994736
139884,0.05929841101169586
139885,0.0479883998632431
139886,0.10380569100379944
139887,0.059304364025592804
139888,0.20368711650371552
139889,
139890,0.17425434291362762
139891,0.22972328960895538
139892,0.11874808371067047
139893,0.09071268886327744
139894,
139895,
139896,0.09819072484970093
139897,
139898,0.05331007391214371
139899,0.19932156801223755
139900,
139901,0.08361078053712845
139902,0.19286979734897614
139903,
139904,0.20218300819396973
139905,0.19838331639766693
139906,0.19880357384681702
139907,0.0412198081612587
139908,0.1838739514350891
139909,0.20461656153202057
139910,0.044682152569293976
139911,0.2130952775478363
139912,0.0568971261382103
139913,0.1112484261393547
139914,0.05467144399881363
139915,0.10443742573261261
139916,0.04270537942647934
139917,0.2286948710680008
139918,0.04734930396080017
139919,0.09565167129039764
139920,0.17963629961013794
139921,
139922,
139923,0.1907472014427185
139924,
139925,0.11109884083271027
139926,0.18595154583454132
139927,0.17276422679424286
139928,0.059407174587249756
139929,0.19397522509098053
139930,
139931,
139932,0.05719371140003204
139933,0.12370029091835022
139934,0.12689794600009918
139935,0.09403914958238602
139936,0.051509663462638855
139937,0.11930591613054276
139938,
139939,0.17856217920780182
139940,
139941,0.09859216958284378
139942,0.21076905727386475
139943,0.09957554191350937
139944,0.0416598916053772
139945,0.2120072841644287
139946,0.17708833515644073
139947,
139948,0.11114800721406937
139949,0.13737612962722778
139950,0.059594541788101196
139951,
139952,0.12276012450456619
139953,0.05196259170770645
139954,0.17249508202075958
139955,0.08634938299655914
139956,0.0572362095117569
139957,0.21952180564403534
139958,0.041339896619319916
139959,0.05621129274368286
139960,0.0892195776104927
139961,0.2149389088153839
139962,0.09008397161960602
139963,0.08285629749298096
139964,
139965,0.1030021458864212
139966,0.10735207796096802
139967,0.17685364186763763
139968,0.1270514875650406
139969,
139970,0.1992676705121994
139971,0.13080866634845734
139972,0.04802573472261429
139973,
139974,0.17971454560756683
139975,
139976,0.056587524712085724
139977,
139978,
139979,0.22641882300376892
139980,0.20496203005313873
139981,0.06200135499238968
139982,
139983,
139984,0.08880514651536942
139985,0.06070730835199356
139986,0.12558214366436005
139987,0.14100757241249084
139988,0.10158411413431168
139989,
139990,0.18123799562454224
139991,0.08850018680095673
139992,0.08863391727209091
139993,0.19726353883743286
139994,
139995,0.19840534031391144
139996,0.11834914237260818
139997,0.1314191371202469
139998,0.09289974719285965
139999,0.08372636884450912
140000,0.04309805482625961
140001,
140002,0.22951622307300568
140003,0.05789446830749512
140004,0.12200865894556046
140005,
140006,
140007,0.20812731981277466
140008,0.09156254678964615
140009,0.20541152358055115
140010,0.20708155632019043
140011,0.054534994065761566
140012,0.1745661497116089
140013,0.10701779276132584
140014,0.17649242281913757
140015,0.05825195461511612
140016,0.058951541781425476
140017,0.08276046812534332
140018,0.05503080040216446
140019,0.04145723581314087
140020,0.05544654279947281
140021,0.05733269453048706
140022,
140023,
140024,0.21580778062343597
140025,
140026,0.20883357524871826
140027,0.08263824135065079
140028,0.2043432891368866
140029,0.04303841292858124
140030,
140031,0.08960486948490143
140032,0.05680158734321594
140033,
140034,
140035,0.05145563185214996
140036,0.21559982001781464
140037,0.0985322967171669
140038,
140039,0.10187912732362747
140040,0.11294616013765335
140041,0.18857267498970032
140042,
140043,0.099639393389225
140044,0.10773485898971558
140045,
140046,0.21221385896205902
140047,
140048,0.05679181218147278
140049,0.04513035714626312
140050,0.19766563177108765
140051,0.04015946388244629
140052,0.0517139658331871
140053,0.08570122718811035
140054,
140055,
140056,0.2049686163663864
140057,
140058,0.19922854006290436
140059,0.10131998360157013
140060,
140061,0.1814979463815689
140062,0.11894942820072174
140063,0.11958726495504379
140064,
140065,0.042732372879981995
140066,0.11750419437885284
140067,0.10819844156503677
140068,0.09111887961626053
140069,0.058125585317611694
140070,0.10060203820466995
140071,0.11630440503358841
140072,0.10746047645807266
140073,0.054975561797618866
140074,0.05154583603143692
140075,0.04271139204502106
140076,0.05856265127658844
140077,
140078,0.04575654864311218
140079,0.04186850041151047
140080,
140081,0.13177081942558289
140082,
140083,
140084,
140085,0.17292407155036926
140086,0.09708957374095917
140087,0.04147294908761978
140088,0.059923432767391205
140089,0.09366633743047714
140090,0.12945601344108582
140091,0.18484431505203247
140092,0.0920257493853569
140093,
140094,0.08383729308843613
140095,0.04303841292858124
140096,
140097,
140098,
140099,0.11114800721406937
140100,0.12271128594875336
140101,0.1955137401819229
140102,0.19554053246974945
140103,0.20725946128368378
140104,0.1789046674966812
140105,0.0911540538072586
140106,0.05650750547647476
140107,0.10837210714817047
140108,0.19581067562103271
140109,0.1793849617242813
140110,0.05502738803625107
140111,0.18219587206840515
140112,0.12411019951105118
140113,0.04467957466840744
140114,
140115,0.19482238590717316
140116,0.1311696469783783
140117,0.23817692697048187
140118,0.202045738697052
140119,
140120,
140121,0.05672243982553482
140122,0.10635796189308167
140123,
140124,
140125,0.1922801434993744
140126,0.10478764027357101
140127,0.046843647956848145
140128,
140129,
140130,0.1017594188451767
140131,0.05578651279211044
140132,
140133,
140134,0.05981684476137161
140135,0.21613602340221405
140136,0.17432786524295807
140137,0.08686206489801407
140138,0.052284710109233856
140139,0.21021640300750732
140140,
140141,0.09158748388290405
140142,0.14081229269504547
140143,0.09544160217046738
140144,
140145,0.22587470710277557
140146,
140147,0.08328362554311752
140148,
140149,0.11408660560846329
140150,
140151,
140152,0.19838331639766693
140153,0.09267744421958923
140154,0.057905375957489014
140155,0.1717817336320877
140156,
140157,0.05802703648805618
140158,
140159,
140160,0.04120562970638275
140161,0.22716504335403442
140162,0.22234025597572327
140163,0.05336383730173111
140164,
140165,0.21112920343875885
140166,0.1897543966770172
140167,0.05198971927165985
140168,0.08963172882795334
140169,
140170,
140171,0.05812866985797882
140172,0.17985881865024567
140173,0.13081936538219452
140174,0.0527043417096138
140175,0.12721937894821167
140176,0.19976761937141418
140177,0.08549009263515472
140178,0.20171129703521729
140179,
140180,0.08268512785434723
140181,
140182,0.09924411028623581
140183,0.14039893448352814
140184,0.20955951511859894
140185,0.06157451122999191
140186,0.11160407215356827
140187,
140188,
140189,0.0417741984128952
140190,0.13614580035209656
140191,0.043117888271808624
140192,0.043261654675006866
140193,0.09672071039676666
140194,0.11584699898958206
140195,0.1283779740333557
140196,0.11075373739004135
140197,0.21822303533554077
140198,0.21197384595870972
140199,
140200,0.04320734739303589
140201,0.04739917069673538
140202,0.13934102654457092
140203,0.2202215939760208
140204,0.17868028581142426
140205,0.08514109253883362
140206,0.13286209106445312
140207,
140208,
140209,0.10689246654510498
140210,
140211,0.1954897791147232
140212,0.05999647080898285
140213,0.09331671893596649
140214,0.17263156175613403
140215,0.049180999398231506
140216,
140217,0.1714671552181244
140218,0.11213894188404083
140219,0.19806161522865295
140220,0.1141369566321373
140221,0.0838020071387291
140222,0.047209225594997406
140223,0.22028981149196625
140224,0.057073794305324554
140225,0.211755633354187
140226,
140227,0.1979871541261673
140228,0.20601427555084229
140229,
140230,0.058060407638549805
140231,0.09550655633211136
140232,0.10504872351884842
140233,
140234,0.17145541310310364
140235,
140236,0.09498006850481033
140237,0.09028658270835876
140238,0.046702057123184204
140239,
140240,
140241,0.0625908151268959
140242,0.10931859165430069
140243,0.13099130988121033
140244,0.09836947172880173
140245,0.0588131844997406
140246,0.057026468217372894
140247,0.0837746113538742
140248,
140249,0.08799850940704346
140250,0.05248900502920151
140251,0.21549633145332336
140252,0.18678882718086243
140253,
140254,0.2149389088153839
140255,0.19838331639766693
140256,0.043157316744327545
140257,0.1406044065952301
140258,0.09556539356708527
140259,
140260,
140261,0.09822201728820801
140262,0.20714403688907623
140263,0.1143200621008873
140264,0.0462840273976326
140265,0.05080070346593857
140266,
140267,
140268,
140269,0.17991192638874054
140270,0.1909446120262146
140271,0.12494781613349915
140272,
140273,0.09300507605075836
140274,0.2053842544555664
140275,
140276,
140277,0.21917523443698883
140278,0.054494649171829224
140279,
140280,0.04139067232608795
140281,
140282,0.12322449684143066
140283,0.11734866350889206
140284,0.04739917069673538
140285,0.09189391136169434
140286,0.05892966687679291
140287,0.21409408748149872
140288,
140289,0.11923286318778992
140290,0.04632122069597244
140291,0.18123799562454224
140292,
140293,
140294,
140295,0.21627052128314972
140296,
140297,0.18391276895999908
140298,0.1873881071805954
140299,
140300,0.20606307685375214
140301,0.09364789724349976
140302,0.21594181656837463
140303,0.08962569385766983
140304,0.13948605954647064
140305,0.13769863545894623
140306,0.12771885097026825
140307,0.20356842875480652
140308,0.09699644148349762
140309,0.18970178067684174
140310,0.21594181656837463
140311,0.17399397492408752
140312,0.11978012323379517
140313,0.13726018369197845
140314,0.12102099508047104
140315,0.18409663438796997
140316,
140317,
140318,
140319,
140320,0.11637598276138306
140321,0.12482073158025742
140322,0.10774639993906021
140323,
140324,0.17198120057582855
140325,0.18648676574230194
140326,0.10970548540353775
140327,0.20197364687919617
140328,0.10666697472333908
140329,
140330,0.05696988105773926
140331,
140332,0.0623435452580452
140333,
140334,0.08934992551803589
140335,0.05652690678834915
140336,0.11673461645841599
140337,0.1256335824728012
140338,0.17217551171779633
140339,0.08626149594783783
140340,0.19352328777313232
140341,0.13356438279151917
140342,0.043684326112270355
140343,
140344,0.13373209536075592
140345,
140346,
140347,0.1335745006799698
140348,0.21984460949897766
140349,0.20224717259407043
140350,0.05844107270240784
140351,0.08721432089805603
140352,0.04139333218336105
140353,0.08431772142648697
140354,0.1762102246284485
140355,
140356,0.043904826045036316
140357,
140358,
140359,
140360,0.0882546678185463
140361,
140362,0.06146172434091568
140363,0.11958254873752594
140364,0.18718115985393524
140365,0.12029414623975754
140366,0.11906542629003525
140367,
140368,0.11553330719470978
140369,
140370,0.2149389088153839
140371,
140372,
140373,
140374,0.21146002411842346
140375,0.19186504185199738
140376,
140377,0.09461718052625656
140378,
140379,0.19687455892562866
140380,0.20184411108493805
140381,
140382,
140383,0.09138210862874985
140384,0.140094593167305
140385,0.060074612498283386
140386,0.22326746582984924
140387,0.04089614748954773
140388,
140389,
140390,0.12762293219566345
140391,0.1058383360505104
140392,0.12509602308273315
140393,0.10285715758800507
140394,0.1041923463344574
140395,0.21736383438110352
140396,0.2125542014837265
140397,
140398,0.0908135175704956
140399,0.09593597054481506
140400,0.13975971937179565
140401,
140402,0.2000325471162796
140403,0.2187536060810089
140404,
140405,0.05914684385061264
140406,0.21456879377365112
140407,0.10470491647720337
140408,
140409,0.0451931357383728
140410,0.1323956847190857
140411,0.17802265286445618
140412,
140413,
140414,0.09535784274339676
140415,0.059077709913253784
140416,0.1731853187084198
140417,0.13334956765174866
140418,0.12304144352674484
140419,0.08673055469989777
140420,0.1983005851507187
140421,0.044488415122032166
140422,0.05158758908510208
140423,0.12441825866699219
140424,
140425,0.0404069721698761
140426,0.19780410826206207
140427,0.0994013249874115
140428,0.19952408969402313
140429,0.08958148956298828
140430,0.09052148461341858
140431,0.05875405669212341
140432,0.11964245140552521
140433,0.09984036535024643
140434,0.19610477983951569
140435,0.06059977412223816
140436,0.05412176251411438
140437,0.138637512922287
140438,0.04146070033311844
140439,0.13669829070568085
140440,0.0839957594871521
140441,0.10828737169504166
140442,0.19375625252723694
140443,0.10218431800603867
140444,0.18660564720630646
140445,0.19507142901420593
140446,0.12686175107955933
140447,0.12962506711483002
140448,
140449,0.046348705887794495
140450,
140451,0.20494617521762848
140452,0.08577949553728104
140453,
140454,0.04743151366710663
140455,0.1770060658454895
140456,0.041656166315078735
140457,0.043624453246593475
140458,0.18883880972862244
140459,0.09032820910215378
140460,0.18421253561973572
140461,
140462,0.04655910283327103
140463,0.12200833112001419
140464,0.09127577394247055
140465,0.12994986772537231
140466,0.045365266501903534
140467,0.10336048901081085
140468,0.09145597368478775
140469,0.09356651455163956
140470,
140471,0.0904747024178505
140472,0.10248717665672302
140473,0.12673699855804443
140474,
140475,0.06078308820724487
140476,0.05676154047250748
140477,0.21197040379047394
140478,0.05563260614871979
140479,0.08923456072807312
140480,0.05575239658355713
140481,0.09311393648386002
140482,0.0856437236070633
140483,
140484,
140485,0.04353354126214981
140486,0.04690205305814743
140487,0.1275658756494522
140488,0.13326309621334076
140489,0.1781231015920639
140490,0.1175791472196579
140491,
140492,
140493,0.11281955987215042
140494,0.061978645622730255
140495,
140496,0.1020500510931015
140497,0.17127954959869385
140498,0.06258190423250198
140499,
140500,0.055624037981033325
140501,0.20794153213500977
140502,0.18055875599384308
140503,
140504,0.1030726209282875
140505,0.09031029790639877
140506,0.2075851708650589
140507,0.21803385019302368
140508,0.04185248166322708
140509,
140510,0.2259838730096817
140511,0.20402728021144867
140512,0.11762357503175735
140513,0.10406608879566193
140514,0.059088557958602905
140515,0.05734316259622574
140516,0.04690781235694885
140517,
140518,0.045136600732803345
140519,0.11858567595481873
140520,0.0874217301607132
140521,0.1207534447312355
140522,0.05415897071361542
140523,0.09044348448514938
140524,0.08771643787622452
140525,
140526,0.21283917129039764
140527,
140528,0.10543393343687057
140529,0.06172103434801102
140530,0.05296522378921509
140531,0.0831952691078186
140532,
140533,0.22949489951133728
140534,
140535,0.04481499642133713
140536,0.19254353642463684
140537,0.04395873099565506
140538,0.20145511627197266
140539,
140540,
140541,
140542,0.11678443104028702
140543,0.058011494576931
140544,0.18459074199199677
140545,0.10301809757947922
140546,0.12286350131034851
140547,0.2231757640838623
140548,
140549,
140550,
140551,0.12569397687911987
140552,0.18300136923789978
140553,0.0886802077293396
140554,0.1867901086807251
140555,0.17340372502803802
140556,0.11747174710035324
140557,0.17696219682693481
140558,0.12135011702775955
140559,0.2302064150571823
140560,0.13517390191555023
140561,0.13526546955108643
140562,
140563,
140564,
140565,
140566,0.18636731803417206
140567,0.05564527213573456
140568,0.09250794351100922
140569,
140570,0.04215143620967865
140571,0.09379498660564423
140572,
140573,0.2423464059829712
140574,
140575,0.19791258871555328
140576,0.11545095592737198
140577,0.058205075562000275
140578,0.19749332964420319
140579,0.10004569590091705
140580,0.04263554513454437
140581,
140582,0.10860498994588852
140583,0.19628377258777618
140584,0.10470613092184067
140585,0.08564364910125732
140586,0.2047504037618637
140587,0.05556785315275192
140588,0.21022063493728638
140589,
140590,0.09990619868040085
140591,
140592,0.044126227498054504
140593,0.17449355125427246
140594,
140595,0.1384492963552475
140596,0.05217920243740082
140597,0.21548478305339813
140598,0.20733550190925598
140599,
140600,0.05446670204401016
140601,0.08862324804067612
140602,
140603,0.18619418144226074
140604,0.08785518258810043
140605,0.10929247736930847
140606,
140607,0.10561889410018921
140608,0.08983902633190155
140609,0.04048805683851242
140610,0.08272649347782135
140611,0.2183043658733368
140612,0.10078316181898117
140613,
140614,0.17323167622089386
140615,0.06148173660039902
140616,0.11692728102207184
140617,0.05998549610376358
140618,0.13445015251636505
140619,0.12187667191028595
