applicant_id,interest_rate
44910,0.091929324
44911,0.20590112
44912,0.20811993
44913,0.20627293
44914,0.22086032
44915,0.017037075
44916,0.2761132
44917,0.01722112
44918,0.25837514
44919,0.0044650272
44920,0.14040215
44921,0.13787705
44922,0.20417379
44923,0.04367859
44924,0.059409365
44925,0.20811993
44926,0.042078707
44927,0.25509948
44928,0.14746161
44929,0.00034311542
44930,0.03970544
44931,0.018133305
44932,0.06892095
44933,0.16751362
44934,0.14800608
44935,0.012335821
44936,0.07070843
44937,0.025550552
44938,0.25427866
44939,0.08914741
44940,0.0017967763
44941,0.09454138
44942,0.14928913
44943,0.22348952
44944,0.25626597
44945,0.10356943
44946,0.027698813
44947,0.21425845
44948,0.042904973
44949,0.16368379
44950,0.12817919
44951,0.35677952
44952,0.26319787
44953,0.011476553
44954,0.005296198
44955,0.0018837893
44956,0.14645205
44957,0.09171478
44958,0.040163737
44959,0.07561417
44960,0.22367261
44961,0.01630896
44962,0.039757606
44963,0.016460575
44964,0.03987004
44965,0.03294565
44966,0.027021347
44967,0.0603788
44968,0.034626722
44969,0.021604644
44970,0.18485513
44971,0.030777568
44972,0.069466315
44973,0.024897955
44974,0.0081170425
44975,0.02719208
44976,0.012412029
44977,0.17752714
44978,0.20970188
44979,0.03445136
44980,0.06694726
44981,0.29695687
44982,0.15329282
44983,0.0022188283
44984,0.018621162
44985,0.4266162
44986,1.982754e-05
44987,0.25438958
44988,0.13201354
44989,0.003362618
44990,0.012575182
44991,0.33241445
44992,0.088745415
44993,0.027195092
44994,0.07948883
44995,0.20811993
44996,0.020831743
44997,0.0047563254
44998,0.14800608
44999,0.17752436
45000,0.18211193
45001,0.10793407
45002,0.11645324
45003,0.13260236
45004,0.20031124
45005,0.057074882
45006,0.35203654
45007,0.37660727
45008,0.19735344
45009,0.27580032
45010,0.047340333
45011,0.06786553
45012,0.005167287
45013,0.21618566
45014,0.04361358
45015,0.13247924
45016,0.019855857
45017,0.025016347
45018,0.036239512
45019,0.40445203
45020,0.034404796
45021,0.26305622
45022,0.105979
45023,0.003796924
45024,0.18495713
45025,0.22915208
45026,0.0059279515
45027,0.010127438
45028,0.036597807
45029,0.15980797
45030,0.2108799
45031,0.012342859
45032,0.15339941
45033,0.15291986
45034,0.014762201
45035,0.1214757
45036,0.00029430195
45037,0.00075826846
45038,0.13247924
45039,0.00064533943
45040,0.11247589
45041,0.112596035
45042,0.06870556
45043,0.2196865
45044,0.0014442303
45045,0.00012906006
45046,0.26941484
45047,0.32734677
45048,0.03909032
45049,0.11245613
45050,0.17665489
45051,0.08017375
45052,0.19331565
45053,0.14538372
45054,0.18458773
45055,0.29354265
45056,0.0011167024
45057,0.120093286
45058,0.0076511195
45059,0.11302727
45060,0.08264187
45061,0.118711405
45062,0.0020664437
45063,0.034839485
45064,0.32009524
45065,0.118068896
45066,0.51190335
45067,0.0039750175
45068,0.018895706
45069,0.17176107
45070,0.044258796
45071,0.09617026
45072,0.08967407
45073,0.16001977
45074,0.026263447
45075,0.026517984
45076,0.03764143
45077,0.033057824
45078,0.0058807684
45079,0.0411648
45080,0.1962756
45081,0.12940596
45082,0.1978992
45083,0.10511466
45084,0.0028920274
45085,0.16603597
45086,0.08885859
45087,0.1300436
45088,0.03030506
45089,0.12577328
45090,0.022707364
45091,0.0715257
45092,0.15311463
45093,0.2239048
45094,0.028697636
45095,0.2006617
45096,0.20575967
45097,0.048181713
45098,0.011804564
45099,0.0035429162
45100,0.2471133
45101,0.07645671
45102,0.22367261
45103,0.09721009
45104,0.26253942
45105,0.018535737
45106,0.25792128
45107,0.02555127
45108,0.1244907
45109,0.09454933
45110,0.073662646
45111,0.1702591
45112,0.024482721
45113,0.017331896
45114,0.0048330743
45115,0.3030349
45116,0.21493763
45117,0.09329821
45118,0.10105314
45119,0.20661585
45120,0.043347258
45121,0.41861135
45122,0.113672346
45123,0.03126156
45124,0.26739797
45125,0.041422613
45126,0.012588297
45127,0.09454933
45128,0.33241445
45129,0.14598061
45130,0.027698476
45131,0.06982174
45132,8.209505e-05
45133,0.19308142
45134,0.0040766816
45135,0.13390195
45136,0.0098188175
45137,0.048631802
45138,5.974861e-05
45139,0.065488175
45140,0.31330413
45141,0.1321398
45142,0.08357556
45143,0.08892447
45144,0.026327113
45145,0.2535201
45146,0.21604937
45147,0.34508327
45148,0.113636024
45149,0.00010108847
45150,0.095308885
45151,0.12906958
45152,0.27202806
45153,0.00012466058
45154,0.09145289
45155,0.062285196
45156,0.00639182
45157,0.03530295
45158,0.00030237873
45159,0.033473067
45160,0.24124433
45161,0.016618598
45162,0.03663886
45163,0.00043897523
45164,0.27569062
45165,0.026530987
45166,0.16102068
45167,0.26122376
45168,0.19510362
45169,0.066620685
45170,0.036682475
45171,0.34700838
45172,0.05564646
45173,0.11580287
45174,0.0927186
45175,0.05600571
45176,0.038914006
45177,0.070467316
45178,9.7389646e-05
45179,0.26992008
45180,0.014652727
45181,0.0857843
45182,0.06956872
45183,0.33241445
45184,0.16102068
45185,0.065680794
45186,0.29880014
45187,0.0116299875
45188,0.018621162
45189,0.20731276
45190,0.020528175
45191,0.09780032
45192,0.13293205
45193,0.017831372
45194,0.044084277
45195,0.015454101
45196,0.04670293
45197,0.23995428
45198,0.2257061
45199,0.17516096
45200,0.014186208
45201,0.015407717
45202,0.20455058
45203,0.0619426
45204,0.04884344
45205,0.057116896
45206,0.33949524
45207,0.13909134
45208,0.1325252
45209,0.04300214
45210,0.0749598
45211,0.35507017
45212,0.08289352
45213,0.23479341
45214,0.06741945
45215,0.26935518
45216,0.08799859
45217,6.925772e-05
45218,0.011306116
45219,0.06863868
45220,0.013285233
45221,0.32043615
45222,0.068041444
45223,0.00478091
45224,0.052829046
45225,0.017581094
45226,0.02571172
45227,0.587999
45228,0.29305747
45229,0.13396966
45230,0.060412947
45231,0.029276995
45232,0.12054149
45233,0.12377371
45234,0.20274433
45235,0.13893925
45236,0.3267134
45237,0.36164883
45238,0.21050061
45239,0.2192712
45240,0.1998256
45241,0.022231622
45242,0.02848235
45243,0.01514063
45244,0.05720058
45245,0.21537526
45246,0.13390195
45247,0.095041186
45248,0.019546947
45249,0.28149977
45250,0.03612675
45251,0.021804804
45252,0.10296919
45253,0.21995233
45254,0.24734527
45255,0.014134992
45256,0.06026175
45257,0.15457499
45258,0.06809044
45259,0.14230286
45260,0.012362979
45261,0.007933425
45262,0.37470594
45263,0.08519145
45264,0.24124433
45265,0.03445136
45266,0.11453865
45267,0.042275712
45268,0.07024948
45269,0.13682295
45270,0.015517258
45271,0.20455058
45272,0.12142341
45273,0.022001268
45274,0.18702443
45275,0.13116819
45276,0.10149844
45277,0.19180301
45278,0.013267723
45279,0.0006211
45280,0.14521042
45281,0.015909897
45282,0.0058614546
45283,0.012786772
45284,0.040391523
45285,0.066205874
45286,0.03642232
45287,0.2393307
45288,0.2284736
45289,0.042713735
45290,0.23977715
45291,0.0028620642
45292,0.026009116
45293,0.33949524
45294,0.099862285
45295,0.17956288
45296,0.16332969
45297,0.00014985385
45298,0.23772432
45299,0.009374593
45300,0.030649785
45301,0.036896445
45302,0.008219023
45303,0.036360525
45304,0.07645784
45305,0.14045204
45306,0.21235116
45307,0.16611561
45308,0.010287678
45309,0.03550443
45310,0.0076069534
45311,0.01130049
45312,0.18672402
45313,0.13127232
45314,0.036130786
45315,0.062304046
45316,2.6746498e-05
45317,0.2539051
45318,0.004265722
45319,0.036450136
45320,0.08328044
45321,0.11499232
45322,0.39667583
45323,0.019953057
45324,0.09082536
45325,0.17352256
45326,0.2731052
45327,0.0003621252
45328,0.2144337
45329,0.086763725
45330,0.05199631
45331,0.015847076
45332,0.00016294957
45333,0.007971612
45334,0.024591235
45335,0.20031124
45336,0.070904106
45337,0.2271704
45338,0.061676707
45339,0.27245936
45340,0.05074243
45341,0.029841011
45342,0.171532
45343,0.14357755
45344,0.14213231
45345,0.00023327564
45346,0.06782526
45347,0.007692681
45348,0.1936259
45349,0.0067689554
45350,0.043436196
45351,0.18285881
45352,0.18347222
45353,0.07171818
45354,0.00037916066
45355,0.33241445
45356,0.026251234
45357,0.21752651
45358,0.002699422
45359,0.0027302795
45360,0.055021208
45361,0.25837758
45362,0.041802768
45363,0.22224647
45364,0.3267134
45365,0.166221
45366,0.044084508
45367,0.16327795
45368,0.27875176
45369,0.13390195
45370,0.24936196
45371,0.45610997
45372,0.2744299
45373,3.436064e-05
45374,0.110032864
45375,0.08090479
45376,0.22727619
45377,0.12763336
45378,0.03445136
45379,0.039880987
45380,0.029276995
45381,0.044426717
45382,0.00036301938
45383,0.004043564
45384,0.075841516
45385,0.07403025
45386,0.024897955
45387,0.14800608
45388,0.4443085
45389,0.20579928
45390,0.02524503
45391,0.15300591
45392,0.01497992
45393,0.009968711
45394,0.054472335
45395,0.00021945254
45396,0.12983099
45397,0.14143333
45398,0.044030502
45399,0.14975649
45400,0.12686116
45401,0.0480734
45402,0.2636871
45403,0.00055233034
45404,0.23246342
45405,0.37377614
45406,0.0453638
45407,0.4043625
45408,0.0454264
45409,0.21420786
45410,0.18177511
45411,0.5230957
45412,0.18819763
45413,0.0021544555
45414,0.031138424
45415,0.13819765
45416,0.029824931
45417,0.073141694
45418,0.14258441
45419,0.034611207
45420,0.12989122
45421,0.13642415
45422,0.2709987
45423,0.025348501
45424,0.053053394
45425,0.04765624
45426,0.19522046
45427,0.046729606
45428,0.059063226
45429,4.2119136e-05
45430,0.056138318
45431,0.180254
45432,0.19666715
45433,0.016460575
45434,0.071374804
45435,0.012183579
45436,0.16716522
45437,0.1239797
45438,0.014740403
45439,0.16069832
45440,0.3898728
45441,0.30425155
45442,0.067819275
45443,0.15807794
45444,0.0038869267
45445,0.39706877
45446,0.19361779
45447,0.12763336
45448,0.13258506
45449,0.085793465
45450,0.15414146
45451,0.009629511
45452,0.1994171
45453,0.09241957
45454,0.2642669
45455,0.105830714
45456,0.030929316
45457,0.18340693
45458,0.012228267
45459,0.020103233
45460,0.038152345
45461,0.00010562204
45462,0.057623044
45463,0.06443136
45464,0.06472023
45465,0.36808908
45466,0.084432036
45467,0.06727092
45468,0.037423234
45469,0.11019331
45470,0.13332221
45471,0.23452307
45472,0.104770295
45473,0.071765654
45474,0.33165666
45475,0.23231225
45476,0.07837765
45477,0.8596893
45478,0.096382946
45479,0.019117996
45480,0.090457305
45481,0.15446283
45482,0.10666285
45483,0.117700696
45484,0.10773015
45485,0.05398794
45486,0.032622088
45487,0.15653525
45488,6.7512425e-05
45489,0.18718821
45490,0.08831921
45491,0.00016363354
45492,0.19139166
45493,0.048251957
45494,0.15770426
45495,0.32988587
45496,0.028457932
45497,0.1208071
45498,0.26537332
45499,0.16689652
45500,0.07611886
45501,0.1588568
45502,0.118939035
45503,0.03207295
45504,0.00024996698
45505,0.20441543
45506,0.09199486
45507,0.040689144
45508,0.010825975
45509,0.14522125
45510,0.014903216
45511,0.34897724
45512,0.0120140435
45513,0.008906385
45514,0.04860213
45515,0.040046547
45516,0.016429177
45517,0.0040990296
45518,0.27568048
45519,0.1455214
45520,0.03668962
45521,0.31654224
45522,0.021621937
45523,0.23522519
45524,0.093004726
45525,0.04285383
45526,0.09036845
45527,0.019823944
45528,0.061484236
45529,0.017663214
45530,0.034369785
45531,0.20418066
45532,0.024720931
45533,0.020442678
45534,0.02955387
45535,0.008515671
45536,0.2098937
45537,0.012977024
45538,0.04437491
45539,0.23197736
45540,0.21424751
45541,0.14239588
45542,0.06086082
45543,0.037801683
45544,0.031913873
45545,0.020151705
45546,0.037379675
45547,0.121525005
45548,0.11431895
45549,0.16240461
45550,0.22673808
45551,0.28547603
45552,0.013814009
45553,0.20723607
45554,0.08950311
45555,0.010585706
45556,0.5046095
45557,0.0072464594
45558,0.013123026
45559,0.1992014
45560,0.062287603
45561,0.027637003
45562,0.15539934
45563,0.06409506
45564,0.07081277
45565,0.06649381
45566,0.038311046
45567,0.14802918
45568,0.011381341
45569,0.31364977
45570,0.013768961
45571,0.4689318
45572,0.11815873
45573,0.04929754
45574,0.2083691
45575,0.15792221
45576,0.07286471
45577,0.15529485
45578,0.33781004
45579,0.10009207
45580,0.00045040803
45581,7.8156554e-05
45582,0.18123704
45583,0.021617536
45584,0.20441543
45585,0.3267134
45586,0.1461126
45587,2.5284364e-05
45588,0.04217288
45589,0.0042756703
45590,0.000103541104
45591,0.06107563
45592,0.28552857
45593,0.057470247
45594,0.15637355
45595,0.06795996
45596,0.056446705
45597,0.06452196
45598,0.3400806
45599,0.050142813
45600,0.09801344
45601,0.023463761
45602,0.09327285
45603,0.08598653
45604,0.21695176
45605,0.3267134
45606,0.07922794
45607,0.17451788
45608,0.12719867
45609,0.03444657
45610,0.03586406
45611,0.12456178
45612,0.034517884
45613,0.21340963
45614,0.05427565
45615,0.090867974
45616,0.116115496
45617,0.035341028
45618,0.03821102
45619,0.13662663
45620,0.04154409
45621,0.04275231
45622,0.10634302
45623,0.071721144
45624,0.011376919
45625,0.16102068
45626,0.07545312
45627,0.13342765
45628,0.25730953
45629,0.11940264
45630,0.00029959556
45631,0.097211264
45632,0.07461826
45633,0.031389
45634,0.30461785
45635,0.21931478
45636,0.33241445
45637,0.009477307
45638,0.07372625
45639,0.1829114
45640,0.008882892
45641,0.13201354
45642,0.06873109
45643,0.00021706759
45644,0.1238508
45645,0.10016004
45646,0.00021017394
45647,0.073983066
45648,0.35518435
45649,0.2239048
45650,0.05027376
45651,0.15586351
45652,0.35647646
45653,0.02959552
45654,0.1025558
45655,0.035238083
45656,0.20455058
45657,0.030050106
45658,0.09814219
45659,0.016721617
45660,0.044126052
45661,0.024781913
45662,0.019546947
45663,0.20455058
45664,0.16250192
45665,0.12376317
45666,0.0006351878
45667,0.10319736
45668,0.35686377
45669,0.058529023
45670,0.06002564
45671,0.0003621252
45672,0.064433284
45673,0.07561417
45674,0.36220714
45675,0.10586673
45676,0.3299295
45677,0.05526282
45678,1.1766454e-05
45679,0.025398945
45680,0.0043505654
45681,0.11439275
45682,0.23801629
45683,0.08223442
45684,0.096593656
45685,0.018821405
45686,0.024008257
45687,0.29272026
45688,0.075610615
45689,0.09927352
45690,0.100427106
45691,0.03592785
45692,0.15402077
45693,0.0049946383
45694,0.00023285666
45695,0.09528122
45696,0.25834268
45697,0.123805106
45698,0.042887416
45699,0.026883986
45700,0.01817705
45701,0.005131599
45702,0.0058614546
45703,0.06880997
45704,0.31095764
45705,0.17548217
45706,0.20197767
45707,0.09274283
45708,0.09421387
45709,0.031164212
45710,0.20599794
45711,6.925772e-05
45712,0.13963974
45713,0.2453358
45714,0.18370196
45715,0.0004613214
45716,0.049035054
45717,0.034972224
45718,0.12719867
45719,0.021886807
45720,0.017645476
45721,0.1406155
45722,0.07114889
45723,0.0523388
45724,0.17894408
45725,0.014726669
45726,0.031572767
45727,1.809705e-05
45728,0.12587267
45729,0.14800608
45730,0.012258724
45731,0.055021208
45732,0.03918501
45733,0.21566471
45734,0.070027575
45735,0.010476926
45736,0.103422694
45737,0.13669088
45738,0.10640473
45739,0.054023232
45740,0.13934194
45741,0.1214757
45742,0.09562182
45743,0.00076408405
45744,0.41851875
45745,0.16442683
45746,0.12247443
45747,0.015895149
45748,0.33241445
45749,0.33451393
45750,0.03197865
45751,0.087639935
45752,0.09399241
45753,0.42576593
45754,0.28898963
45755,0.08947728
45756,0.0927186
45757,0.06443204
45758,0.007776775
45759,0.15711634
45760,0.19511792
45761,0.02972702
45762,0.19735344
45763,0.00034940292
45764,0.06844339
45765,0.12878604
45766,0.009733983
45767,0.11314779
45768,0.12662701
45769,0.030286646
45770,0.042285178
45771,0.20455058
45772,0.07268155
45773,0.011732897
45774,0.0457198
45775,0.13075583
45776,0.3267134
45777,0.15414146
45778,0.12763336
45779,0.00010108847
45780,0.00013387196
45781,0.15396908
45782,0.33241445
45783,0.12319857
45784,0.09082536
45785,0.2777155
45786,0.0055493517
45787,0.012347556
45788,0.14160898
45789,0.12509045
45790,0.027104834
45791,0.10722933
45792,0.029948615
45793,0.00021092613
45794,0.287714
45795,0.08140693
45796,0.010590093
45797,0.1106733
45798,0.040347584
45799,0.38463748
45800,0.19012552
45801,0.049055222
45802,0.07439249
45803,0.10056291
45804,0.17752714
45805,0.023027835
45806,0.06881538
45807,0.029388478
45808,0.102648236
45809,0.025243934
45810,0.17828047
45811,0.28342298
45812,0.17081885
45813,0.052507535
45814,0.004995172
45815,0.19735344
45816,0.0378783
45817,0.111518614
45818,0.31654224
45819,0.21121939
45820,0.20031124
45821,0.0631812
45822,0.17516096
45823,0.2948363
45824,0.060295235
45825,0.3683803
45826,0.34299624
45827,0.34394526
45828,0.073662646
45829,0.0040112687
45830,0.05250278
45831,0.2851525
45832,0.0037867588
45833,0.05342528
45834,0.06892095
45835,0.02284959
45836,0.04821533
45837,0.08183519
45838,0.21417136
45839,0.0054315263
45840,0.55370396
45841,0.03072623
45842,0.15933713
45843,0.075668655
45844,0.03030506
45845,0.22392572
45846,0.14669871
45847,0.019865504
45848,0.011227331
45849,0.019632157
45850,0.37622172
45851,0.016879596
45852,0.07278303
45853,0.014441546
45854,0.107255585
45855,0.021110564
45856,0.54601675
45857,0.21133794
45858,0.017027134
45859,0.013401939
45860,0.027901458
45861,0.1602059
45862,0.26561788
45863,0.011934307
45864,0.34508327
45865,0.09343925
45866,0.028010208
45867,0.19180301
45868,0.12142341
45869,0.009443489
45870,0.13247924
45871,0.10459346
45872,0.0877542
45873,0.017620834
45874,0.0020529008
45875,0.02329734
45876,0.08760185
45877,0.07120506
45878,0.17758434
45879,0.06801038
45880,0.0672904
45881,0.32880366
45882,0.18654685
45883,0.2640875
45884,0.018295616
45885,0.18020317
45886,8.098146e-05
45887,0.08210692
45888,0.05002475
45889,0.1321773
45890,0.34508327
45891,0.08182778
45892,0.1214757
45893,0.587999
45894,0.031588737
45895,0.04829507
45896,0.30292192
45897,0.08113074
45898,0.12858108
45899,0.15136582
45900,0.17884593
45901,0.341226
45902,0.041013964
45903,0.08288572
45904,0.25593397
45905,0.00937703
45906,0.10522346
45907,0.08491474
45908,0.009238236
45909,0.17810065
45910,0.0047111902
45911,0.06416907
45912,0.07176546
45913,0.038218457
45914,0.45704943
45915,0.009114069
45916,0.14859536
45917,0.23771344
45918,0.112596035
45919,0.06545952
45920,0.011144683
45921,0.06694726
45922,0.15792221
45923,0.02641021
45924,0.1367347
45925,0.20811993
45926,0.00030358534
45927,0.18095092
45928,0.07284161
45929,0.34553444
45930,0.032428693
45931,0.012308354
45932,0.008335427
45933,0.1454813
45934,0.13084985
45935,0.047693443
45936,0.08179702
45937,0.12571765
45938,0.36568344
45939,0.075174056
45940,0.22889191
45941,0.029272145
45942,0.23839743
45943,0.23180343
45944,0.2365618
45945,0.13827856
45946,0.08776114
45947,0.019061195
45948,0.10746252
45949,0.07776545
45950,0.0040766816
45951,0.061685964
45952,0.06236694
45953,0.14325237
45954,0.037106995
45955,0.28853172
45956,0.095566355
45957,0.12571765
45958,0.2348774
45959,0.28337282
45960,0.124449156
45961,0.017193606
45962,0.15529485
45963,0.13247924
45964,0.030716268
45965,0.20455058
45966,0.033698592
45967,0.16837041
45968,0.000427452
45969,0.07568777
45970,0.29900512
45971,0.04400152
45972,0.18851174
45973,0.18171252
45974,0.20935436
45975,0.018225834
45976,0.0014225985
45977,0.10082425
45978,0.07992473
45979,0.10663294
45980,0.25370562
45981,0.3439013
45982,0.07571678
45983,0.14726111
45984,0.041269723
45985,0.030301243
45986,0.1314652
45987,0.056317307
45988,0.33241445
45989,0.0004472334
45990,0.041336995
45991,0.09562016
45992,0.15529509
45993,0.09373668
45994,0.18312404
45995,0.00013395662
45996,0.3047543
45997,0.14800608
45998,0.15301536
45999,0.0030675482
46000,0.26777488
46001,0.148372
46002,0.0025751223
46003,0.024730528
46004,0.07308462
46005,0.029616242
46006,0.0070248386
46007,0.10090987
46008,0.061931185
46009,0.33241445
46010,0.112596035
46011,0.15074895
46012,0.04781675
46013,0.011885433
46014,0.06794067
46015,0.13599727
46016,0.1835402
46017,0.057145126
46018,0.10028385
46019,0.2731052
46020,0.003261966
46021,0.025866825
46022,0.0004271065
46023,0.04276863
46024,0.08498753
46025,0.32190973
46026,0.03805668
46027,0.1561801
46028,0.20651788
46029,0.07154393
46030,0.7101092
46031,0.16986929
46032,0.1530571
46033,1.1420543
46034,0.020934338
46035,0.20455058
46036,0.025276486
46037,0.13201354
46038,0.07056545
46039,0.008095826
46040,0.0688445
46041,0.026600268
46042,0.0056108693
46043,0.04007772
46044,0.22407307
46045,0.161324
46046,0.18067443
46047,0.035851263
46048,0.04877727
46049,0.091978505
46050,0.08117603
46051,0.3007292
46052,0.17107923
46053,0.2685123
46054,0.32517937
46055,0.17379396
46056,0.2252572
46057,0.15792221
46058,0.13659866
46059,0.5254442
46060,0.10148481
46061,0.044963084
46062,0.07496182
46063,0.34394526
46064,0.26096582
46065,0.013759904
46066,0.20010068
46067,0.0833351
46068,0.008296942
46069,0.33262658
46070,0.30431896
46071,0.0015879278
46072,0.06135513
46073,0.09393564
46074,0.08651313
46075,0.0070357807
46076,0.14811476
46077,0.023958126
46078,0.123344995
46079,0.19223274
46080,0.06488625
46081,0.06419418
46082,0.042180955
46083,0.0116669135
46084,0.006821901
46085,0.0009353031
46086,0.1376446
46087,0.089237764
46088,0.03360647
46089,0.32346714
46090,0.049615886
46091,0.033300668
46092,3.922567e-05
46093,0.20455058
46094,0.019745268
46095,1.8691304e-05
46096,0.55136293
46097,0.00022225695
46098,0.006885193
46099,0.073662646
46100,0.021237543
46101,0.08659612
46102,2.6405889e-05
46103,0.080008425
46104,0.05247514
46105,0.036336236
46106,0.012231679
46107,0.20801653
46108,0.121440634
46109,0.23360014
46110,0.13545856
46111,0.14827673
46112,0.012846837
46113,0.113908075
46114,0.20299888
46115,0.13364126
46116,0.34508327
46117,0.026843801
46118,0.12297887
46119,0.096977785
46120,0.1251949
46121,0.18299943
46122,0.11637383
46123,0.24527466
46124,0.22973692
46125,0.17306773
46126,0.095874004
46127,0.150179
46128,0.000110820765
46129,0.009450687
46130,0.028640978
46131,0.023085278
46132,0.010574319
46133,0.28364018
46134,0.017692229
46135,0.26410526
46136,0.024069984
46137,0.07381
46138,0.11904139
46139,0.06541855
46140,0.05297298
46141,0.0066584377
46142,0.34508327
46143,0.11305886
46144,0.00011818486
46145,0.0052893334
46146,0.0016900245
46147,0.010607686
46148,0.1604
46149,0.023635844
46150,0.074153535
46151,0.14800608
46152,0.09804981
46153,0.11079129
46154,0.22799253
46155,0.5577074
46156,0.0006574905
46157,0.13741413
46158,0.3602801
46159,0.31166473
46160,0.016113035
46161,0.110678405
46162,0.005290582
46163,0.24404518
46164,0.008202576
46165,0.022617435
46166,0.25140563
46167,0.09530321
46168,0.22293797
46169,0.09129637
46170,0.015008764
46171,0.3008475
46172,8.5201784e-05
46173,9.3058974e-05
46174,0.09135853
46175,0.09896998
46176,0.11496425
46177,0.34394526
46178,0.41288683
46179,0.18159877
46180,0.050531447
46181,0.1607728
46182,0.032866362
46183,0.042153455
46184,0.016494172
46185,0.51650226
46186,0.15429762
46187,0.06016697
46188,0.027925285
46189,0.08080422
46190,0.046756227
46191,0.0037165277
46192,0.12024976
46193,0.38690543
46194,0.051240098
46195,0.026834626
46196,0.25369465
46197,0.021048063
46198,0.17665489
46199,0.0061977967
46200,0.339165
46201,0.10841938
46202,0.23415539
46203,0.00810234
46204,7.022276e-05
46205,0.20790987
46206,0.026460323
46207,0.09897131
46208,0.08076217
46209,0.058787018
46210,0.16639909
46211,0.30292192
46212,0.1337579
46213,0.0016481401
46214,0.095653705
46215,0.2940562
46216,0.14975649
46217,0.018591566
46218,0.05389377
46219,0.013400372
46220,0.00060689973
46221,0.040028103
46222,0.058284774
46223,0.046981223
46224,0.05004162
46225,0.21710469
46226,0.1728898
46227,0.054955017
46228,0.19160563
46229,0.19735344
46230,0.21627408
46231,0.339165
46232,0.34897724
46233,0.076922804
46234,0.012899498
46235,0.2777155
46236,0.14696886
46237,0.021445332
46238,0.26587707
46239,0.166221
46240,0.016920349
46241,0.09253096
46242,0.13870494
46243,0.06580419
46244,0.048321836
46245,0.020754823
46246,0.166221
46247,0.08389434
46248,0.24353808
46249,0.024847845
46250,0.3267134
46251,0.077742904
46252,0.24714418
46253,0.0134627335
46254,0.14213231
46255,0.0064838724
46256,0.24014811
46257,0.020304456
46258,0.036488544
46259,0.041476525
46260,0.26587707
46261,0.15977702
46262,0.06916966
46263,0.20455058
46264,0.30478406
46265,0.063266836
46266,5.4201213e-05
46267,0.16816492
46268,0.2011744
46269,0.016637508
46270,0.042017978
46271,0.07307163
46272,0.25200486
46273,0.124962464
46274,0.112974785
46275,0.024078514
46276,0.098427504
46277,0.22011031
46278,0.11166517
46279,0.1882155
46280,0.1662543
46281,0.20202762
46282,0.084107816
46283,0.030062787
46284,0.13948664
46285,0.029707024
46286,0.3041312
46287,0.2580734
46288,0.12751518
46289,0.12751518
46290,0.031223753
46291,0.021957459
46292,0.074747115
46293,0.0027024394
46294,0.15031886
46295,0.10435011
46296,0.025340121
46297,0.0600124
46298,0.020431295
46299,0.113803536
46300,0.14131606
46301,0.13767008
46302,0.0059519787
46303,0.017867709
46304,0.2244203
46305,0.074017935
46306,0.016618598
46307,0.14078322
46308,0.2247509
46309,0.08409117
46310,0.23531836
46311,0.022390302
46312,0.13593623
46313,0.06134109
46314,0.17587166
46315,0.00027013212
46316,0.008959023
46317,0.37318575
46318,0.0061626723
46319,0.00058272015
46320,0.0131176645
46321,0.009796127
46322,0.16244577
46323,0.14538215
46324,0.3267134
46325,0.0020664437
46326,0.008370713
46327,0.12319857
46328,0.11306597
46329,0.078025624
46330,0.17795327
46331,0.060430806
46332,0.14101064
46333,0.19882186
46334,0.052353054
46335,0.0003621252
46336,0.0014371716
46337,0.020567533
46338,0.20811993
46339,0.043069996
46340,0.010765093
46341,0.009285593
46342,0.14518143
46343,0.0004703901
46344,0.13896897
46345,0.46230632
46346,0.00612976
46347,0.121099226
46348,0.010000796
46349,0.29499212
46350,0.11088778
46351,0.108393416
46352,0.16095114
46353,0.15657294
46354,0.20455058
46355,0.0070142015
46356,7.347046e-05
46357,0.08802085
46358,0.17602257
46359,0.005870917
46360,0.13285011
46361,0.06778744
46362,0.30138662
46363,0.017033339
46364,0.20797776
46365,0.013867235
46366,0.26259756
46367,0.19570778
46368,0.024400465
46369,0.0799033
46370,0.35643193
46371,0.01995839
46372,0.003921993
46373,0.06296818
46374,0.018716209
46375,0.16327795
46376,0.112729646
46377,0.1522173
46378,0.016306736
46379,0.1234016
46380,0.024769079
46381,0.031014124
46382,0.086199395
46383,0.049237546
46384,0.23280811
46385,0.050917428
46386,0.066233985
46387,0.052456126
46388,0.0004921709
46389,0.037287086
46390,0.008904859
46391,0.0041882917
46392,0.018481217
46393,0.049772803
46394,0.028330913
46395,0.012965839
46396,0.20455058
46397,0.33386523
46398,0.21164335
46399,0.02100958
46400,0.0027866997
46401,0.22089814
46402,0.032857385
46403,0.13676456
46404,0.05486166
46405,0.12739499
46406,0.022756893
46407,0.008131629
46408,0.339165
46409,0.00644966
46410,0.08107702
46411,0.33710372
46412,0.01938086
46413,0.20276111
46414,0.161324
46415,0.0623924
46416,0.044394888
46417,0.27783588
46418,0.30205053
46419,0.17961971
46420,0.016912514
46421,0.21741316
46422,0.20455058
46423,0.25833458
46424,0.18067443
46425,0.06236694
46426,0.0927186
46427,0.034098804
46428,0.09839628
46429,0.39963675
46430,0.13523424
46431,0.0943925
46432,0.16862203
46433,0.23024061
46434,0.039797306
46435,0.044909403
46436,0.11234866
46437,0.03490345
46438,0.23717251
46439,0.06281654
46440,0.015103639
46441,0.04675321
46442,0.10414697
46443,0.018960034
46444,0.03597262
46445,0.016222656
46446,0.059502326
